id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules,heure_plage_imputed,heure_num,is_pointe,is_nuit,dispo_ordinal,ville_encoded,vitesse_kmh,log_distance,log_duree,log_prix_eco
697,Yaounde,Cosmos Bar Emombo 2eme,Marché d'Essos,9.0,2.502,1050.0,1150.0,1250.0,15h–16h,vert,0,15,0,0,0,1,16.68,1.25333423386366,2.302585092994046,6.957497370876951
698,Yaounde,Awae Escalier,Cordonnerie ELISÉ MONTÉ Ekounou,15.0,2.965,900.0,1250.0,,19h–20h,vert,0,19,1,0,0,1,11.86,1.3775058550868113,2.772588722239781,6.803505257608338
700,Yaounde,Maison DAMAS,Terre-Rouge Damas,5.0,1.514,450.0,550.0,850.0,14h–15h,vert,0,14,0,0,0,1,18.168000000000003,0.9218751101680557,1.791759469228055,6.111467339502679
701,Yaounde,Fecafoot,Fokou Melen,12.0,13.642,800.0,1100.0,1400.0,18h–19h,vert,0,18,1,0,0,1,68.21,2.683894111224451,2.5649493574615367,6.68586094706836
702,Yaounde,Playce carrefour,Vanessa Anguissa,21.0,5.802,1200.0,1700.0,2200.0,14h–15h,vert,0,14,0,0,0,1,16.577142857142857,1.9172166865850035,3.091042453358316,7.0909098220799835
703,Yaounde,Musée National,Poste de Police Zoé,7.0,0.562,450.0,550.0,,08h–09h,vert,0,8,1,0,0,1,4.817142857142858,0.44596705141749426,2.0794415416798357,6.111467339502679
704,Yaounde,Avenue Monseigneur François Xavier Vogt,Terre-Rouge Damas,22.0,2.331,950.0,1650.0,2350.0,12h–13h,jaune,0,12,0,0,1,1,6.357272727272727,1.2032725592115425,3.1354942159291497,6.85751406254539
705,Yaounde,Auberge Bleu Odza,"Emergence Bar Ancien Sixième, Yaoundé",40.0,17.03,3250.0,3450.0,5100.0,19h–20h,vert,0,19,1,0,0,1,25.545,2.8920370372152258,3.713572066704308,8.086717920303906
706,Yaounde,Hôpital de la Casse,Institute Superieur Hintel,25.0,8.407,2100.0,2700.0,2850.0,20h–21h,vert,0,20,0,0,0,1,20.1768,2.2414540929898146,3.258096538021482,7.650168700845001
707,Yaounde,Marché d'Ekounou,Petit Marché Mimboman,18.0,4.097,950.0,,,08h–09h,vert,0,8,1,0,0,1,13.656666666666668,1.6286521313579048,2.9444389791664403,6.85751406254539
708,Yaounde,Mosquée d'Etoudi Descente Cimetière,Mbankomo,67.0,29.061,4750.0,5850.0,7800.0,07h–08h,jaune,0,7,1,0,1,1,26.024776119402983,3.4032286505712346,4.219507705176107,8.46611040118692
709,Yaounde,Playce carrefour,Chapelle Obili,17.0,5.619,1150.0,1700.0,1900.0,13h–14h,jaune,0,13,0,0,1,1,19.831764705882353,1.8899443011367858,2.8903717578961645,7.048386408721883
710,Yaounde,Rue 5.549,Mimboman Terminus,23.0,3.9,2050.0,2150.0,2650.0,13h–14h,jaune,0,13,0,0,1,1,10.17391304347826,1.589235205116581,3.1780538303479458,7.62608275807238
711,Yaounde,Polyclinique André Fouda,Omnisport Stadium annex1,6.0,1.974,650.0,700.0,800.0,06h–07h,jaune,0,6,0,0,1,1,19.74,1.0899078480379634,1.9459101490553132,6.478509642208569
712,Yaounde,Chapelle Nsimeyong,Nkolbisson,31.0,9.208,1800.0,2650.0,4600.0,20h–21h,vert,0,20,0,0,0,1,17.821935483870966,2.323171726602434,3.4657359027997265,7.496097345175956
713,Yaounde,El Dorado de Nkomo,Obobogo Rails Entrée Ministre,35.0,6.098,,2350.0,,12h–13h,gris,0,12,0,0,0,1,10.453714285714284,1.9598130542243046,3.58351893845611,
714,Yaounde,Santa Lucia Mvan,Mini Bastos,14.0,8.466,1150.0,1750.0,2450.0,05h–06h,vert,0,5,0,1,0,1,36.28285714285714,2.247706431484056,2.70805020110221,7.048386408721883
715,Yaounde,Etoa Meki,Banque Atlantique,10.0,2.325,700.0,950.0,1200.0,13h–14h,vert,0,13,0,0,0,1,13.950000000000001,1.2014696741078175,2.3978952727983707,6.55250788703459
716,Yaounde,Mvog Ada,Casino,11.0,1.072,500.0,,,12h–13h,vert,0,12,0,0,0,1,5.847272727272728,0.7285143243972366,2.4849066497880004,6.2166061010848646
717,Yaounde,Gendarmerie Nationale-Légion du Centre,Assemblée Nationale,7.0,2.213,1500.0,1650.0,1800.0,15h–16h,orange,0,15,0,0,2,1,18.96857142857143,1.1672050801337215,2.0794415416798357,7.313886831633462
718,Yaounde,Carrefour Bastos,Omnisport Stadium annex1,11.0,3.968,1250.0,1500.0,2050.0,22h–23h,rouge,0,22,0,1,3,1,21.643636363636364,1.6030173446311777,2.4849066497880004,7.1316985104669115
719,Yaounde,Kazoo Dragage,Gendarmerie Nationale de Madagascar,17.0,5.824,2050.0,2200.0,2350.0,12h–13h,jaune,0,12,0,0,1,1,20.55529411764706,1.920445810189378,2.8903717578961645,7.62608275807238
720,Yaounde,Terminus,Eglise de Nyom 2,30.0,14.919,3950.0,4200.0,6200.0,01h–02h,vert,0,1,0,1,0,1,29.838,2.767513364372999,3.4339872044851463,8.281723990411392
721,Yaounde,Carrefour Bastos,Carrefour Messamendongo,33.0,18.663,2050.0,3150.0,4250.0,12h–13h,vert,0,12,0,0,0,1,33.93272727272727,2.97873869717742,3.5263605246161616,7.62608275807238
722,Yaounde,Lycee de la Cita Verte,Hôpital de District de la Cité Verte,4.0,0.524,400.0,500.0,650.0,16h–17h,vert,0,16,0,0,0,1,7.86,0.42133845726445457,1.6094379124341003,5.993961427306569
723,Yaounde,Dépôt Guinness Mvan,Paroisse St Pierre,8.0,7.895,650.0,900.0,1300.0,20h–21h,vert,0,20,0,0,0,1,59.2125,2.1854893211177986,2.1972245773362196,6.478509642208569
724,Yaounde,Avenue Monseigneur François Xavier Vogt,Railway station,5.0,4.992,500.0,650.0,850.0,06h–07h,vert,0,6,0,0,0,1,59.904,1.7904252462149184,1.791759469228055,6.2166061010848646
725,Yaounde,Rue 5.500,Tradex,5.0,5.398,500.0,600.0,850.0,17h–18h,vert,0,17,1,0,0,1,64.776,1.8559854415273263,1.791759469228055,6.2166061010848646
726,Yaounde,Garranty Express Biyemassi,Gp Melen,10.0,3.097,950.0,1150.0,1500.0,23h–24h,vert,0,23,0,1,0,1,18.582,1.410254998564734,2.3978952727983707,6.85751406254539
727,Yaounde,Carrefour Bastos,Afriland First,26.0,3.968,1650.0,2450.0,3200.0,12h–13h,vert,0,12,0,0,0,1,9.156923076923077,1.6030173446311777,3.295836866004329,7.409136443920128
728,Yaounde,Lycee de la Cita Verte,Fokou Mendong,20.0,6.782,2400.0,2550.0,2650.0,07h–08h,vert,0,7,1,0,0,1,20.346,2.0518133745623617,3.044522437723423,7.783640596221253
729,Yaounde,Rue de Kondengui,Paroisse Ekounou,13.0,2.453,850.0,1100.0,1550.0,13h–14h,vert,0,13,0,0,0,1,11.321538461538461,1.2392434184078553,2.6390573296152584,6.7464121285733745
730,Yaounde,Montesquieu,Awae Escalier,23.0,6.823,1600.0,1850.0,2700.0,14h–15h,vert,0,14,0,0,0,1,17.799130434782608,2.0570681127029435,3.1780538303479458,7.3783837129967145
731,Yaounde,Biyem-Assi,Lycee de Tsinga,21.0,6.252,2350.0,2550.0,2700.0,23h–24h,vert,0,23,0,1,0,1,17.862857142857145,1.9812772928926046,3.091042453358316,7.762596048540069
732,Yaounde,La Cave de Pakita,Carrière Akak,49.0,18.207,3600.0,5000.0,8500.0,21h–22h,jaune,0,21,0,0,1,1,22.294285714285717,2.955274795922715,3.912023005428146,8.188966863648876
733,Yaounde,Odza Petit Marché,Neptune Oil Garage,5.0,8.728,400.0,500.0,,15h–16h,vert,0,15,0,0,0,1,104.736,2.275008325223811,1.791759469228055,5.993961427306569
734,Yaounde,Odza Petit Marché,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,28.0,11.221,1900.0,2250.0,3700.0,13h–14h,vert,0,13,0,0,0,1,24.044999999999998,2.5031557834558633,3.367295829986474,7.550135342488429
735,Yaounde,Mansel Hôtel,Mfoundi Market B,8.0,2.748,650.0,900.0,1150.0,08h–09h,vert,0,8,1,0,0,1,20.610000000000003,1.3212223643761758,2.1972245773362196,6.478509642208569
736,Yaounde,Carrossel Temple de la Culture,Evasion Bar,7.0,4.05,650.0,1000.0,1100.0,13h–14h,vert,0,13,0,0,0,1,34.714285714285715,1.6193882432872684,2.0794415416798357,6.478509642208569
737,Yaounde,Playce carrefour,TNT Express,15.0,2.794,950.0,1300.0,1650.0,14h–15h,vert,0,14,0,0,0,1,11.176,1.3334208715128224,2.772588722239781,6.85751406254539
738,Yaounde,Rue de Kondengui,Biteng Football Club,9.0,4.123,750.0,,,13h–14h,vert,0,13,0,0,0,1,27.486666666666668,1.6337402049570653,2.302585092994046,6.621405651764134
739,Yaounde,Odza Petit Marché,Marché d'Essos,26.0,11.202,2150.0,,,13h–14h,jaune,0,13,0,0,1,1,25.85076923076923,2.5015998727296607,3.295836866004329,7.67368812926773
740,Yaounde,Rue 4.760,Mosquée Essos,6.0,2.878,850.0,,,12h–13h,jaune,0,12,0,0,1,1,28.78,1.3553195568204601,1.9459101490553132,6.7464121285733745
741,Yaounde,Mvog Mbi,"Mairie de Yaoundé 5, Essos",13.0,3.218,700.0,950.0,1250.0,14h–15h,vert,0,14,0,0,0,1,14.852307692307692,1.4393610820565828,2.6390573296152584,6.55250788703459
742,Yaounde,Rue 5.549,Cave de la Chapelle Ngousso,12.0,8.18,650.0,750.0,1150.0,12h–13h,vert,0,12,0,0,0,1,40.9,2.217027204632399,2.5649493574615367,6.478509642208569
743,Yaounde,Kazoo Dragage,Commissariat de Police du 9e Arrondissement Mendong,52.0,5.749,1850.0,4100.0,5300.0,12h–13h,jaune,0,12,0,0,1,1,6.633461538461538,1.9093943457612694,3.970291913552122,7.523481312573497
744,Yaounde,Carrefour Bastos,Cerimed,20.0,4.61,1200.0,1700.0,2150.0,12h–13h,vert,0,12,0,0,0,1,13.830000000000002,1.724550719534605,3.044522437723423,7.0909098220799835
745,Yaounde,Efoulan,Carrefour Sorcier,25.0,10.343,2100.0,2600.0,,11h–12h,gris,0,11,0,0,0,1,24.8232,2.4286008135769053,3.258096538021482,7.650168700845001
746,Yaounde,Fecafoot,Mahima,9.0,13.82,750.0,800.0,1300.0,17h–18h,vert,0,17,1,0,0,1,92.13333333333334,2.695977619867941,2.302585092994046,6.621405651764134
747,Yaounde,Auberge Bleu Odza,Cerimed,31.0,12.034,2950.0,3200.0,,19h–20h,vert,0,19,1,0,0,1,23.291612903225804,2.5675613279101888,3.4657359027997265,7.989899374942939
748,Yaounde,Auberge Bleu Odza,Ecole Publique Biyem Assi 1,35.0,8.092,2750.0,,,19h–20h,jaune,0,19,1,0,1,1,13.872,2.207394905990297,3.58351893845611,7.919719760924575
749,Yaounde,Dépôt Guinness Ahala,Fondation Chantal Biya,15.0,9.253,1100.0,1650.0,2350.0,02h–03h,vert,0,2,0,1,0,1,37.012,2.3275703456879544,2.772588722239781,7.00397413672268
750,Yaounde,Camp Sonel Essos,Rue de Kondengui,18.0,4.363,1100.0,1550.0,2000.0,10h–11h,vert,0,10,0,0,0,1,14.543333333333335,1.6795235200007883,2.9444389791664403,7.00397413672268
751,Yaounde,DOVV Nkomo,Tsinga,33.0,1.87,2000.0,2100.0,,08h–09h,jaune,0,8,1,0,1,1,3.4,1.0543120297715298,3.5263605246161616,7.601402334583733
752,Yaounde,Playce carrefour,"Club France, efoulan",16.0,6.409,1150.0,1600.0,2100.0,14h–15h,vert,0,14,0,0,0,1,24.03375,2.00269547743452,2.833213344056216,7.048386408721883
753,Yaounde,"Quifeurou, Emana",Messassi-yaounde,9.0,6.368,600.0,700.0,1200.0,14h–15h,vert,0,14,0,0,0,1,42.45333333333334,1.9971462989530058,2.302585092994046,6.398594934535208
754,Yaounde,Avenue Monseigneur François Xavier Vogt,Elig Edzoa,11.0,10.336,750.0,1050.0,1400.0,12h–13h,vert,0,12,0,0,0,1,56.37818181818182,2.427983502388379,2.4849066497880004,6.621405651764134
755,Yaounde,Odza Petit Marché,Montee Jouvence,32.0,10.678,2000.0,2300.0,3700.0,13h–14h,vert,0,13,0,0,0,1,20.021250000000002,2.457706729861346,3.4965075614664802,7.601402334583733
756,Yaounde,Cite Verte,The Famous,20.0,6.27,1350.0,1450.0,1950.0,20h–21h,vert,0,20,0,0,0,1,18.81,1.9837562915454279,3.044522437723423,7.208600337960199
757,Yaounde,Carrefour Sorcier,National Passport Production Center,6.0,2.889,950.0,1100.0,1350.0,00h–01h,vert,0,0,0,1,0,1,28.889999999999997,1.3581520551736102,1.9459101490553132,6.85751406254539
759,Yaounde,Terminus,Evasion Bar,8.0,1.551,550.0,750.0,,12h–13h,vert,0,12,0,0,0,1,11.6325,0.9364854391596743,2.1972245773362196,6.311734809152915
760,Yaounde,Laboratoire Meka,Ecole Publique de Mvan,34.0,11.509,1950.0,3350.0,3600.0,16h–17h,vert,0,16,0,0,0,1,20.310000000000002,2.5264483852326043,3.5553480614894135,7.576097340623111
761,Yaounde,Avenue Germaine Ahidjo,Mvog Mbi,12.0,3.321,750.0,1150.0,1300.0,13h–14h,jaune,0,13,0,0,1,1,16.605,1.463486856949796,2.5649493574615367,6.621405651764134
762,Yaounde,Obobogo Rails Entrée Ministre,Chefferie Simbock,19.0,5.08,1150.0,1750.0,2350.0,07h–08h,vert,0,7,1,0,0,1,16.042105263157897,1.8050046959780757,2.995732273553991,7.048386408721883
764,Yaounde,Fecafoot,Charter Express,3.0,17.252,800.0,850.0,950.0,17h–18h,jaune,0,17,1,0,1,1,120.0,2.904274663065156,1.3862943611198906,6.68586094706836
765,Yaounde,Djeuga Palace,Biyem-Assi,19.0,6.672,1050.0,1500.0,2450.0,09h–10h,vert,0,9,1,0,0,1,21.069473684210525,2.037577337581137,2.995732273553991,6.957497370876951
766,Yaounde,Laboratoire Meka,Auberge Bleu Odza,48.0,13.098,3850.0,4150.0,5200.0,16h–17h,vert,0,16,0,0,0,1,16.3725,2.646032943351684,3.8918202981106265,8.25608813381491
767,Yaounde,Santa Lucia Mvan,Carrefour Tropicana,5.0,5.115,550.0,600.0,850.0,21h–22h,vert,0,21,0,0,0,1,61.38,1.8107447691391356,1.791759469228055,6.311734809152915
768,Yaounde,Opep Bar,Sidifel School Complex,5.0,6.281,400.0,450.0,700.0,19h–20h,jaune,0,19,1,0,1,1,75.372,1.985268215412574,1.791759469228055,5.993961427306569
769,Yaounde,Santa Lucia Mvan,Moliva,21.0,8.927,1700.0,,2850.0,20h–21h,vert,0,20,0,0,0,1,25.505714285714287,2.2952583176075847,3.091042453358316,7.438971592395862
770,Yaounde,Fecafoot,École nationale supérieure polytechnique de Yaoundé,14.0,13.058,900.0,1200.0,1550.0,18h–19h,vert,0,18,1,0,0,1,55.96285714285714,2.6431916287537134,2.70805020110221,6.803505257608338
771,Yaounde,Carrossel Temple de la Culture,Ekounou,5.0,3.654,1700.0,1800.0,2350.0,01h–02h,jaune,0,1,0,1,1,1,43.848,1.5377270648801,1.791759469228055,7.438971592395862
772,Yaounde,Hôpital de la Casse,Le Paradis,23.0,2.971,1800.0,2550.0,2650.0,20h–21h,vert,0,20,0,0,0,1,7.7504347826086954,1.3790179521491144,3.1780538303479458,7.496097345175956
773,Yaounde,Odza Petit Marché,Afriland First,26.0,8.081,1750.0,2350.0,3400.0,13h–14h,vert,0,13,0,0,0,1,18.648461538461536,2.2061843187076913,3.295836866004329,7.467942332285852
774,Yaounde,Lycee de Biyemassi,Mendong Camp Sic,16.0,3.954,1000.0,,,14h–15h,vert,0,14,0,0,0,1,14.8275,1.600195331067168,2.833213344056216,6.90875477931522
775,Yaounde,Ba'aBa,10em Arret Nkoabang,24.0,6.284,1150.0,1950.0,,16h–17h,gris,0,16,0,0,0,1,15.709999999999999,1.9856801618653614,3.2188758248682006,7.048386408721883
776,Yaounde,Dépôt Guinness Ahala,La Meridiana Obobogo,9.0,3.105,750.0,1050.0,1350.0,21h–22h,vert,0,21,0,0,0,1,20.7,1.4122057429043917,2.302585092994046,6.621405651764134
777,Yaounde,Musée National,Nkolndongo,10.0,1.59,650.0,900.0,,08h–09h,vert,0,8,1,0,0,1,9.540000000000001,0.9516578757114464,2.3978952727983707,6.478509642208569
778,Yaounde,Lycee de Biyemassi,Fabrique de Parpaings Ekoumdoum Immeuble Happy,22.0,8.819,1950.0,2100.0,3050.0,15h–16h,vert,0,15,0,0,0,1,24.051818181818184,2.2843192841871534,3.1354942159291497,7.576097340623111
779,Yaounde,Mairie De yaounde 6,Hôpital de District de Biyem Assi,6.0,1.106,500.0,,700.0,14h–15h,vert,0,14,0,0,0,1,11.06,0.7447904137117838,1.9459101490553132,6.2166061010848646
780,Yaounde,Lycee de Biyemassi,Olezoa,9.0,2.829,1350.0,1850.0,2000.0,15h–16h,vert,0,15,0,0,0,1,18.860000000000003,1.3426036724951576,2.302585092994046,7.208600337960199
781,Yaounde,Ministere des Finances,Interpole Afrique Centrale,4.0,3.246,400.0,550.0,650.0,11h–12h,vert,0,11,0,0,0,1,48.69,1.4459773632810644,1.6094379124341003,5.993961427306569
782,Yaounde,Playce carrefour,Ola Energy,12.0,6.272,1000.0,1250.0,1600.0,14h–15h,jaune,0,14,0,0,1,1,31.36,1.9840313568751777,2.5649493574615367,6.90875477931522
783,Yaounde,Kazoo Dragage,Carrefour,58.0,5.749,4050.0,,,12h–13h,jaune,0,12,0,0,1,1,5.947241379310344,1.9093943457612694,4.07753744390572,8.30671904320269
784,Yaounde,Avenue Monseigneur François Xavier Vogt,Mahima,6.0,6.951,550.0,700.0,950.0,06h–07h,vert,0,6,0,0,0,1,69.50999999999999,2.0732977069193463,1.9459101490553132,6.311734809152915
785,Yaounde,Odza Petit Marché,Terre-Rouge Damas,26.0,8.455,1600.0,2050.0,3300.0,13h–14h,vert,0,13,0,0,0,1,19.51153846153846,2.246543702110421,3.295836866004329,7.3783837129967145
786,Yaounde,Etoa Meki,United Express,10.0,2.648,700.0,900.0,1200.0,11h–12h,vert,0,11,0,0,0,1,15.888000000000002,1.294179072212085,2.3978952727983707,6.55250788703459
787,Yaounde,Sapeur Mimboman,Maetur Mimboman,7.0,4.216,700.0,950.0,1250.0,13h–14h,vert,0,13,0,0,0,1,36.137142857142855,1.6517308246243518,2.0794415416798357,6.55250788703459
788,Yaounde,L'Hybride,St Victor D'Essomba,33.0,4.162,2000.0,3300.0,3500.0,18h–19h,jaune,0,18,1,0,1,1,7.5672727272727265,1.6413241012964221,3.5263605246161616,7.601402334583733
789,Yaounde,Fecafoot,Vanking's Beauty-mendong,39.0,11.86,1800.0,2750.0,3950.0,17h–18h,jaune,0,17,1,0,1,1,18.246153846153845,2.554121718809473,3.6888794541139363,7.496097345175956
790,Yaounde,Rue 5.500,Hôtel le Lys,3.0,8.643,500.0,650.0,850.0,17h–18h,vert,0,17,1,0,0,1,120.0,2.2662322635282472,1.3862943611198906,6.2166061010848646
791,Yaounde,Avenue Monseigneur François Xavier Vogt,Jardin Zoo-Botanique de Mvog-Betsi,15.0,4.48,800.0,1150.0,2100.0,12h–13h,vert,0,12,0,0,0,1,17.92,1.7011051009599243,2.772588722239781,6.68586094706836
792,Yaounde,Carrefour Bastos,Yaounde Omnisports,10.0,7.084,,850.0,1400.0,02h–03h,rouge,0,2,0,1,3,1,42.504,2.0898867995413744,2.3978952727983707,
793,Yaounde,Lycee de Biyemassi,Rue 2.378,8.0,4.895,2000.0,2100.0,2350.0,14h–15h,vert,0,14,0,0,0,1,36.7125,1.7741045339893342,2.1972245773362196,7.601402334583733
794,Yaounde,Sapeur Mimboman,Monté Stade Malien,3.0,2.277,600.0,800.0,1050.0,11h–12h,vert,0,11,0,0,0,1,45.54,1.1869283697166775,1.3862943611198906,6.398594934535208
795,Yaounde,Mimboman Terminus,Evasion Bar,8.0,1.643,650.0,1150.0,1200.0,16h–17h,vert,0,16,0,0,0,1,12.3225,0.9719146356221522,2.1972245773362196,6.478509642208569
796,Yaounde,Auberge Bleu Odza,Tradex,38.0,14.24,3000.0,3200.0,,19h–20h,jaune,0,19,1,0,1,1,22.484210526315792,2.7239235502585,3.6635616461296463,8.006700845440367
797,Yaounde,Dépôt Guinness Ahala,Mosquée Colombia,7.0,2.424,650.0,850.0,1100.0,21h–22h,vert,0,21,0,0,0,1,20.777142857142856,1.2308094582794957,2.0794415416798357,6.478509642208569
798,Yaounde,Biyem-Assi,Middle School Mak Mbé,16.0,6.679,1050.0,1550.0,2100.0,02h–03h,vert,0,2,0,1,0,1,25.04625,2.0384893303484066,2.833213344056216,6.957497370876951
799,Yaounde,Rue 4.760,École Publique de Mimboman,11.0,5.413,900.0,1000.0,1100.0,08h–09h,jaune,0,8,1,0,1,1,29.525454545454547,1.8583271801667258,2.4849066497880004,6.803505257608338
800,Yaounde,Carrefour Bastos,Playce carrefour,8.0,1.916,550.0,700.0,900.0,12h–13h,vert,0,12,0,0,0,1,14.37,1.0702128141464118,2.1972245773362196,6.311734809152915
801,Yaounde,Centre Pasteur,Cradat,14.0,6.817,950.0,1300.0,1650.0,08h–09h,vert,0,8,1,0,0,1,29.215714285714284,2.0563008492381933,2.70805020110221,6.85751406254539
802,Yaounde,Carrefour Bastos,"Eec - Paroisse de Nlongkak, Yaoundé",7.0,1.704,550.0,950.0,1050.0,14h–15h,vert,0,14,0,0,0,1,14.605714285714285,0.9947321581807177,2.0794415416798357,6.311734809152915
803,Yaounde,Kazoo Dragage,Carrefour Tonta Bar,15.0,4.665,1850.0,2300.0,2400.0,12h–13h,jaune,0,12,0,0,1,1,18.66,1.7343068944799696,2.772588722239781,7.523481312573497
804,Yaounde,Kazoo Dragage,Foyer Mbeng à Etoug Ebe Par Biyem Assi Superette,54.0,11.867,1900.0,3500.0,4700.0,12h–13h,jaune,0,12,0,0,1,1,13.185555555555556,2.554665894202853,4.007333185232471,7.550135342488429
805,Yaounde,Auberge Bleu Odza,Stade Maracana,51.0,16.392,3650.0,4000.0,,19h–20h,jaune,0,19,1,0,1,1,19.28470588235294,2.8560103303788535,3.9512437185814275,8.202756381655638
806,Yaounde,Mvog Mbi,Mont Febe,23.0,9.88,,,3000.0,07h–08h,vert,0,7,1,0,0,1,25.77391304347826,2.3869262414277967,3.1780538303479458,
807,Yaounde,Cite Verte,Mendong Camp Sic,30.0,7.534,1200.0,1800.0,2700.0,20h–21h,orange,0,20,0,0,2,1,15.068,2.1440581847658082,3.4339872044851463,7.0909098220799835
808,Yaounde,Kazoo Dragage,Hôpital Général De Yaoundé,18.0,4.873,1500.0,1700.0,2200.0,12h–13h,vert,0,12,0,0,0,1,16.243333333333336,1.7703655765403825,2.9444389791664403,7.313886831633462
809,Yaounde,Fecafoot,Vanking's Beauty-mendong,39.0,11.86,1800.0,2750.0,3950.0,17h–18h,jaune,0,17,1,0,1,1,18.246153846153845,2.554121718809473,3.6888794541139363,7.496097345175956
810,Yaounde,Camp SIC Olembé,Ecole Maternelle de la Retraite,18.0,14.335,2700.0,2850.0,,23h–24h,vert,0,23,0,1,0,1,47.78333333333334,2.730137797566215,2.9444389791664403,7.901377353792616
811,Yaounde,Montesquieu,Nkolmesseng Petit Paris,20.0,7.058,800.0,1100.0,1850.0,13h–14h,vert,0,13,0,0,0,1,21.174,2.0866653867691554,3.044522437723423,6.68586094706836
812,Yaounde,Lycee de Mballa 2,Santa Lucia Mvan,28.0,12.986,1600.0,2300.0,3750.0,12h–13h,vert,0,12,0,0,0,1,27.827142857142857,2.638056829281675,3.367295829986474,7.3783837129967145
813,Yaounde,Orange Avenue Kennedy,Les Cascades du Mfoundi,7.0,1.385,600.0,750.0,800.0,19h–20h,vert,0,19,1,0,0,1,11.871428571428572,0.8691991243403046,2.0794415416798357,6.398594934535208
814,Yaounde,Maetur Mimboman,Terminus Odza,4.0,14.94,2650.0,,,05h–06h,vert,0,5,0,1,0,1,120.0,2.768831673362069,1.6094379124341003,7.8826922062890254
815,Yaounde,Lycee de Ngoa Ekelle,Brigade Nkolnda,43.0,14.789,3700.0,5300.0,6650.0,20h–21h,vert,0,20,0,0,0,1,20.63581395348837,2.7593134950397515,3.784189633918261,8.216358332386156
816,Yaounde,Carrefour Essomba,Carrossel Temple de la Culture,6.0,1.204,400.0,500.0,,12h–13h,vert,0,12,0,0,0,1,12.04,0.790273891290668,1.9459101490553132,5.993961427306569
817,Yaounde,Odza Petit Marché,Hôtel du Lac Biyemassi Lac,4.0,8.332,1950.0,2400.0,3150.0,13h–14h,vert,0,13,0,0,0,1,120.0,2.2334493541591836,1.6094379124341003,7.576097340623111
819,Yaounde,Madison,Petit Marché Mimboman,8.0,4.182,1800.0,1900.0,,02h–03h,gris,0,2,0,1,0,1,31.365000000000002,1.6451910821399183,2.1972245773362196,7.496097345175956
820,Yaounde,Rue 5.549,Biyem-assi Stadium,35.0,6.402,2850.0,3600.0,4750.0,13h–14h,jaune,0,13,0,0,1,1,10.974857142857143,2.001750233963964,3.58351893845611,7.955425088912672
821,Yaounde,Rue de Kondengui,Centre Hospitalier D'Essos,9.0,4.166,850.0,1000.0,1300.0,15h–16h,jaune,0,15,0,0,1,1,27.773333333333337,1.6420986946736489,2.302585092994046,6.7464121285733745
822,Yaounde,Petit Marché Mimboman,Chapelle de Mbankolo,46.0,12.069,2250.0,3050.0,,10h–11h,gris,0,10,0,0,0,1,15.742173913043478,2.570243013614899,3.8501476017100584,7.719129840906732
823,Yaounde,Terminus Odza,École nationale supérieure polytechnique de Yaoundé,46.0,13.364,2200.0,3350.0,,06h–07h,vert,0,6,0,0,0,1,17.431304347826085,2.6647250763638364,3.8501476017100584,7.696667081526462
